13,22,500.89,144.60,21.70,58.04,1,-1,-1,-1
13,15,0.83,96.83,266.04,268.41,1,-1,-1,-1
13,14,288.82,202.87,116.05,87.45,1,-1,-1,-1
13,9,549.27,152.76,92.72,215.62,1,-1,-1,-1
13,2,625.89,147.55,71.91,213.07,1,-1,-1,-1
14,35,264.16,140.16,76.69,186.56,1,-1,-1,-1
14,33,475.14,147.26,17.11,41.96,1,-1,-1,-1
14,31,518.04,141.42,17.73,49.84,1,-1,-1,-1
14,26,317.92,198.91,149.32,83.31,1,-1,-1,-1
14,25,390.93,193.50,92.06,75.98,1,-1,-1,-1
14,22,502.89,145.91,21.23,58.18,1,-1,-1,-1
14,15,-3.05,83.83,254.18,231.97,1,-1,-1,-1
14,14,299.79,205.64,108.16,83.44,1,-1,-1,-1
14,9,566.48,153.04,87.76,214.57,1,-1,-1,-1
14,2,636.88,147.58,68.94,214.04,1,-1,-1,-1
15,36,492.39,145.85,16.16,42.89,1,-1,-1,-1
15,35,276.23,144.20,76.42,182.91,1,-1,-1,-1
15,31,517.80,141.49,17.46,49.81,1,-1,-1,-1
15,26,334.44,198.83,140.34,81.18,1,-1,-1,-1
15,25,392.18,193.28,91.20,75.82,1,-1,-1,-1
15,22,505.06,145.73,21.02,58.55,1,-1,-1,-1
15,14,308.66,209.25,100.96,81.16,1,-1,-1,-1
15,9,588.47,151.92,80.71,212.71,1,-1,-1,-1
15,2,649.68,146.44,69.30,216.69,1,-1,-1,-1
16,40,570.43,144.64,17.74,48.90,1,-1,-1,-1
16,37,541.29,143.34,18.63,50.65,1,-1,-1,-1
16,36,495.20,144.92,15.86,43.27,1,-1,-1,-1
16,35,288.36,144.84,74.88,180.96,1,-1,-1,-1
16,31,515.17,142.27,17.55,50.27,1,-1,-1,-1
16,26,343.30,200.84,133.09,79.15,1,-1,-1,-1
16,25,393.58,193.87,90.59,75.58,1,-1,-1,-1
16,22,507.37,144.40,21.28,59.51,1,-1,-1,-1
16,14,320.45,212.05,93.57,78.78,1,-1,-1,-1
16,9,593.23,152.36,82.14,213.56,1,-1,-1,-1
16,2,664.25,146.04,73.58,219.98,1,-1,-1,-1
17,43,476.98,145.01,16.29,44.40,1,-1,-1,-1
17,42,248.26,162.53,63.68,174.68,1,-1,-1,-1
17,40,568.90,142.83,18.13,50.93,1,-1,-1,-1
17,37,538.96,143.05,19.31,52.61,1,-1,-1,-1
17,36,492.97,145.17,15.64,43.31,1,-1,-1,-1
17,35,302.72,142.68,70.56,178.46,1,-1,-1,-1
17,26,351.09,200.43,127.15,77.56,1,-1,-1,-1
17,25,387.17,191.06,93.54,75.69,1,-1,-1,-1
17,22,508.73,144.37,21.40,61.07,1,-1,-1,-1
17,14,334.19,213.10,83.97,75.67,1,-1,-1,-1
17,9,601.68,151.46,94.66,216.86,1,-1,-1,-1
17,2,675.99,146.04,80.20,222.26,1,-1,-1,-1
18,42,249.69,142.47,67.72,188.56,1,-1,-1,-1
18,40,571.32,144.62,18.04,52.13,1,-1,-1,-1
18,37,538.07,143.22,19.73,54.56,1,-1,-1,-1
18,36,493.47,146.32,14.72,40.01,1,-1,-1,-1
18,35,319.07,141.76,71.34,180.40,1,-1,-1,-1
18,33,466.69,144.99,16.78,44.54,1,-1,-1,-1
18,26,354.39,201.63,123.62,76.33,1,-1,-1,-1
18,22,512.14,145.12,20.75,61.96,1,-1,-1,-1
18,9,607.01,152.94,97.03,215.97,1,-1,-1,-1
18,2,684.12,147.25,82.66,222.60,1,-1,-1,-1
19,42,258.74,137.03,64.88,192.79,1,-1,-1,-1
19,40,573.05,145.96,18.00,51.94,1,-1,-1,-1
19,37,539.41,143.64,20.14,54.23,1,-1,-1,-1
19,36,494.75,144.79,15.03,38.45,1,-1,-1,-1
19,35,329.46,141.95,79.54,184.03,1,-1,-1,-1
19,26,336.60,206.38,132.33,73.07,1,-1,-1,-1
19,22,512.24,144.93,20.41,62.32,1,-1,-1,-1
19,9,623.89,152.07,95.47,215.89,1,-1,-1,-1
19,2,695.06,145.59,80.40,223.01,1,-1,-1,-1
20,42,269.20,130.04,70.42,204.16,1,-1,-1,-1
20,40,573.21,146.83,18.44,51.73,1,-1,-1,-1
20,36,494.28,145.46,15.16,38.01,1,-1,-1,-1
20,35,337.72,141.68,84.24,186.88,1,-1,-1,-1
20,22,512.25,145.11,21.42,64.17,1,-1,-1,-1
20,9,649.28,151.75,88.14,215.28,1,-1,-1,-1
20,2,709.95,144.19,76.00,223.06,1,-1,-1,-1
21,49,541.81,144.13,21.16,54.48,1,-1,-1,-1
21,48,-8.51,96.81,286.60,271.82,1,-1,-1,-1
21,47,454.03,142.56,20.25,49.82,1,-1,-1,-1
21,42,277.60,130.91,75.35,210.70,1,-1,-1,-1
21,40,574.34,147.45,18.27,51.46,1,-1,-1,-1
21,35,344.84,140.39,84.69,188.14,1,-1,-1,-1
21,25,398.96,197.64,88.18,76.06,1,-1,-1,-1
21,22,513.39,144.32,22.14,65.41,1,-1,-1,-1
21,9,668.72,150.87,85.83,215.95,1,-1,-1,-1
21,2,727.29,142.92,75.37,224.26,1,-1,-1,-1
22,50,1026.15,142.32,110.49,232.85,1,-1,-1,-1
22,49,543.74,144.29,21.21,54.32,1,-1,-1,-1
22,48,-6.24,95.19,284.93,274.51,1,-1,-1,-1
22,47,448.27,143.78,22.03,50.48,1,-1,-1,-1
22,42,284.02,131.40,75.76,210.38,1,-1,-1,-1
22,40,575.79,147.12,18.95,52.34,1,-1,-1,-1
22,35,361.74,140.95,77.31,184.95,1,-1,-1,-1
22,25,406.99,195.58,82.87,76.55,1,-1,-1,-1
22,22,516.09,142.84,22.22,65.35,1,-1,-1,-1
22,9,688.29,149.84,92.37,217.59,1,-1,-1,-1
22,2,745.88,143.53,76.79,224.81,1,-1,-1,-1
23,50,986.33,142.52,127.88,236.17,1,-1,-1,-1
23,49,545.07,145.06,20.93,53.57,1,-1,-1,-1
23,48,-6.94,82.28,261.92,233.17,1,-1,-1,-1
23,47,440.18,142.66,24.08,51.39,1,-1,-1,-1
23,42,289.94,132.02,77.27,211.80,1,-1,-1,-1
23,40,576.21,147.13,20.66,53.02,1,-1,-1,-1
23,35,382.86,143.14,73.74,185.00,1,-1,-1,-1
23,25,414.64,199.49,75.99,74.14,1,-1,-1,-1
23,22,517.47,143.73,21.93,66.30,1,-1,-1,-1
23,9,698.46,150.51,101.97,218.29,1,-1,-1,-1
23,2,762.31,145.73,82.36,224.04,1,-1,-1,-1
24,56,480.57,144.97,15.04,37.05,1,-1,-1,-1
24,53,249.71,221.49,68.95,75.25,1,-1,-1,-1
24,50,954.02,145.10,129.38,232.00,1,-1,-1,-1
24,49,546.34,145.71,20.67,52.10,1,-1,-1,-1
24,48,-4.47,95.92,268.81,247.76,1,-1,-1,-1
24,47,438.40,141.30,25.70,50.85,1,-1,-1,-1
24,42,308.09,131.05,77.79,213.70,1,-1,-1,-1
24,40,575.83,146.99,22.61,53.49,1,-1,-1,-1
24,35,394.73,143.55,79.24,187.66,1,-1,-1,-1
24,25,418.68,202.47,69.97,70.01,1,-1,-1,-1
24,22,518.13,143.36,21.95,67.31,1,-1,-1,-1
24,9,701.83,149.96,107.41,219.29,1,-1,-1,-1
24,2,777.15,145.26,80.48,223.93,1,-1,-1,-1
25,56,478.30,144.63,15.84,37.18,1,-1,-1,-1
25,53,248.96,220.28,72.49,79.07,1,-1,-1,-1
25,50,932.14,148.43,114.30,222.89,1,-1,-1,-1
25,49,546.65,146.34,20.20,51.21,1,-1,-1,-1
25,48,-4.24,87.28,255.33,220.33,1,-1,-1,-1
25,42,323.29,130.10,74.68,214.59,1,-1,-1,-1
25,40,576.95,147.09,23.24,53.54,1,-1,-1,-1
25,35,404.20,143.98,83.85,189.09,1,-1,-1,-1
25,25,405.39,200.67,75.53,67.97,1,-1,-1,-1
25,22,519.85,142.26,22.25,66.80,1,-1,-1,-1
25,9,717.88,148.28,102.80,219.81,1,-1,-1,-1
25,2,792.15,144.53,75.52,223.75,1,-1,-1,-1
26,59,545.86,147.64,19.05,50.01,1,-1,-1,-1
26,56,477.78,143.85,16.88,37.99,1,-1,-1,-1
26,53,248.81,220.54,73.29,79.94,1,-1,-1,-1
26,50,913.07,151.43,103.34,216.67,1,-1,-1,-1
26,48,-2.39,87.24,245.11,202.70,1,-1,-1,-1
26,42,332.92,130.66,79.25,216.77,1,-1,-1,-1
26,40,577.77,147.71,23.39,53.21,1,-1,-1,-1
26,35,415.35,143.65,86.50,191.31,1,-1,-1,-1
26,25,398.84,204.94,76.88,69.03,1,-1,-1,-1
26,22,520.31,142.87,23.40,67.24,1,-1,-1,-1
26,9,742.80,147.40,95.62,219.90,1,-1,-1,-1
26,2,808.02,142.46,76.05,225.30,1,-1,-1,-1
27,59,543.67,147.06,18.60,51.21,1,-1,-1,-1
27,53,249.03,221.62,72.66,79.46,1,-1,-1,-1
27,50,881.22,149.86,113.64,220.42,1,-1,-1,-1
27,42,341.23,130.49,84.64,220.04,1,-1,-1,-1
27,40,580.09,147.80,22.43,52.25,1,-1,-1,-1
27,35,432.24,144.29,81.10,190.39,1,-1,-1,-1
27,25,399.14,208.60,72.68,67.46,1,-1,-1,-1
27,22,521.05,142.69,23.41,67.69,1,-1,-1,-1
27,9,753.12,146.68,95.72,221.02,1,-1,-1,-1
27,2,827.52,140.42,82.06,227.67,1,-1,-1,-1
28,63,500.69,141.10,16.09,38.08,1,-1,-1,-1
28,59,546.76,148.27,17.97,50.47,1,-1,-1,-1
28,53,248.40,221.56,72.45,79.85,1,-1,-1,-1
28,50,854.35,144.46,127.70,226.94,1,-1,-1,-1
28,42,352.39,130.19,81.36,219.36,1,-1,-1,-1
28,40,580.59,148.34,22.04,52.18,1,-1,-1,-1
28,35,448.89,143.94,76.02,190.06,1,-1,-1,-1
28,25,405.87,205.27,68.05,68.67,1,-1,-1,-1
28,9,760.00,147.85,100.13,221.12,1,-1,-1,-1
28,2,840.71,142.13,81.40,227.05,1,-1,-1,-1
29,63,503.95,142.07,16.12,37.09,1,-1,-1,-1
29,59,542.07,148.12,18.56,54.57,1,-1,-1,-1
29,53,249.00,221.53,72.73,80.62,1,-1,-1,-1
29,50,844.77,144.50,121.03,224.86,1,-1,-1,-1
29,49,550.22,148.22,18.02,51.44,1,-1,-1,-1
29,42,364.43,129.49,79.73,220.22,1,-1,-1,-1
29,40,581.84,148.14,21.27,52.29,1,-1,-1,-1
29,35,468.02,154.09,79.66,184.54,1,-1,-1,-1
29,25,414.19,199.40,66.27,72.65,1,-1,-1,-1
29,9,772.89,149.71,103.92,220.19,1,-1,-1,-1
29,2,863.00,131.16,90.02,189.74,1,-1,-1,-1
30,71,282.16,191.83,99.93,95.03,1,-1,-1,-1
30,63,500.53,141.49,18.65,39.64,1,-1,-1,-1
30,53,249.23,221.90,72.92,80.95,1,-1,-1,-1
30,50,808.74,146.34,118.78,223.03,1,-1,-1,-1
30,49,554.06,143.13,17.55,50.09,1,-1,-1,-1
30,48,-0.54,102.68,268.48,252.79,1,-1,-1,-1
30,42,380.56,130.79,76.21,223.58,1,-1,-1,-1
30,40,582.61,148.25,21.06,52.86,1,-1,-1,-1
30,35,476.29,153.58,83.84,186.86,1,-1,-1,-1
30,25,424.27,203.14,61.75,69.90,1,-1,-1,-1
31,71,281.80,190.03,104.99,97.31,1,-1,-1,-1
31,63,500.08,140.33,17.59,39.85,1,-1,-1,-1
31,62,316.50,144.60,22.46,31.65,1,-1,-1,-1
31,53,248.93,221.59,73.49,80.75,1,-1,-1,-1
31,50,776.37,152.43,106.37,216.87,1,-1,-1,-1
31,48,-1.22,101.11,269.88,258.99,1,-1,-1,-1
31,42,391.80,131.64,79.71,228.90,1,-1,-1,-1
31,40,583.62,148.15,20.98,53.27,1,-1,-1,-1
31,35,482.00,151.43,82.35,189.23,1,-1,-1,-1
31,25,431.56,204.32,56.48,67.55,1,-1,-1,-1
31,22,529.64,137.85,22.78,62.15,1,-1,-1,-1
32,74,917.64,146.91,83.93,212.83,1,-1,-1,-1
32,71,281.82,190.38,112.51,99.06,1,-1,-1,-1
32,62,316.30,145.25,22.87,31.56,1,-1,-1,-1
32,53,248.04,220.58,74.16,81.48,1,-1,-1,-1
32,50,754.83,155.98,110.63,213.37,1,-1,-1,-1
32,48,-1.45,99.08,269.64,263.37,1,-1,-1,-1
32,42,398.42,132.30,86.54,232.79,1,-1,-1,-1
32,40,584.83,148.75,20.13,53.32,1,-1,-1,-1
32,35,497.03,151.57,76.81,188.80,1,-1,-1,-1
32,25,440.22,208.47,49.57,61.81,1,-1,-1,-1
32,22,526.10,137.13,22.97,54.33,1,-1,-1,-1
33,74,937.08,145.91,81.04,213.91,1,-1,-1,-1
33,71,279.93,187.45,122.31,104.63,1,-1,-1,-1
33,62,315.17,144.59,22.20,30.45,1,-1,-1,-1
33,53,247.30,219.49,75.37,82.42,1,-1,-1,-1
33,50,741.18,156.82,106.72,209.08,1,-1,-1,-1
33,48,-1.90,98.57,269.51,266.01,1,-1,-1,-1
33,42,412.05,132.48,85.20,234.31,1,-1,-1,-1
33,40,586.05,149.26,19.47,52.86,1,-1,-1,-1
33,35,516.98,155.93,70.79,190.27,1,-1,-1,-1
33,22,523.70,136.07,22.04,50.42,1,-1,-1,-1
33,9,874.87,146.41,114.52,222.29,1,-1,-1,-1
34,84,335.98,186.97,94.50,82.02,1,-1,-1,-1
34,83,360.46,142.78,34.20,31.71,1,-1,-1,-1
34,74,963.50,146.28,80.92,216.06,1,-1,-1,-1
34,71,277.61,190.36,126.34,103.44,1,-1,-1,-1
34,53,247.21,218.71,75.57,82.49,1,-1,-1,-1
34,50,723.47,155.72,92.99,203.76,1,-1,-1,-1
34,48,-1.52,96.89,269.08,268.26,1,-1,-1,-1
34,42,424.58,130.83,81.41,234.26,1,-1,-1,-1
34,40,586.98,147.77,20.64,52.04,1,-1,-1,-1
34,35,535.84,152.67,75.28,195.27,1,-1,-1,-1
34,22,523.65,138.34,22.68,53.87,1,-1,-1,-1
34,9,888.71,147.38,116.69,221.61,1,-1,-1,-1
35,83,352.14,143.09,32.46,29.63,1,-1,-1,-1
35,74,990.05,145.54,83.69,219.61,1,-1,-1,-1
35,71,276.08,190.46,127.20,102.11,1,-1,-1,-1
35,53,247.28,218.39,75.97,82.61,1,-1,-1,-1
35,50,700.57,155.75,92.57,200.56,1,-1,-1,-1
35,48,-1.02,95.44,269.18,270.31,1,-1,-1,-1
35,42,444.41,128.39,80.28,233.06,1,-1,-1,-1
35,40,590.91,146.29,19.39,47.68,1,-1,-1,-1
35,35,546.28,154.36,82.54,199.71,1,-1,-1,-1
35,22,524.15,139.72,23.22,57.85,1,-1,-1,-1
35,9,915.95,148.63,115.27,221.02,1,-1,-1,-1
36,74,1016.40,144.75,84.36,221.12,1,-1,-1,-1
36,71,275.52,189.26,126.87,101.90,1,-1,-1,-1
36,53,246.19,217.89,76.83,83.35,1,-1,-1,-1
36,50,677.69,158.38,101.92,197.55,1,-1,-1,-1
36,48,-0.13,94.79,270.22,271.25,1,-1,-1,-1
36,42,460.64,129.77,79.08,234.18,1,-1,-1,-1
36,35,556.64,153.08,87.24,204.55,1,-1,-1,-1
36,22,523.79,141.52,22.75,60.28,1,-1,-1,-1
36,9,943.29,147.40,113.85,221.69,1,-1,-1,-1
37,74,1042.84,144.51,82.27,220.83,1,-1,-1,-1
37,71,275.81,189.46,127.21,101.58,1,-1,-1,-1
37,53,246.34,217.44,77.46,83.64,1,-1,-1,-1
37,50,665.42,158.01,101.60,194.20,1,-1,-1,-1
37,48,-0.25,94.57,270.45,272.09,1,-1,-1,-1
37,42,471.50,134.59,82.76,232.60,1,-1,-1,-1
37,35,573.04,151.33,84.37,205.99,1,-1,-1,-1
37,22,527.35,138.66,21.38,53.99,1,-1,-1,-1
37,9,965.94,146.11,114.17,222.30,1,-1,-1,-1
38,95,294.28,148.40,23.15,29.70,1,-1,-1,-1
38,93,355.27,188.79,120.47,89.84,1,-1,-1,-1
38,84,346.34,175.65,130.63,96.82,1,-1,-1,-1
38,74,1071.01,142.10,78.64,221.22,1,-1,-1,-1
38,71,275.98,187.26,128.10,103.12,1,-1,-1,-1
38,53,246.28,216.83,77.97,84.30,1,-1,-1,-1
38,50,647.40,157.53,88.64,189.98,1,-1,-1,-1
38,48,-0.33,93.75,270.54,272.72,1,-1,-1,-1
38,42,478.80,134.43,88.02,234.06,1,-1,-1,-1
38,35,589.46,148.74,80.84,208.72,1,-1,-1,-1
38,9,993.77,144.40,118.89,223.62,1,-1,-1,-1
39,98,282.15,201.36,125.00,89.58,1,-1,-1,-1
39,95,294.98,148.53,21.35,27.47,1,-1,-1,-1
39,93,348.69,190.35,125.52,89.47,1,-1,-1,-1
39,84,342.70,176.00,135.24,95.53,1,-1,-1,-1
39,71,274.87,187.36,128.51,102.50,1,-1,-1,-1
39,53,246.46,217.32,78.67,84.01,1,-1,-1,-1
39,50,636.01,160.98,77.67,187.12,1,-1,-1,-1
39,42,493.95,132.09,87.63,235.74,1,-1,-1,-1
39,35,604.36,148.68,80.26,210.03,1,-1,-1,-1
39,9,1023.75,143.18,131.21,224.78,1,-1,-1,-1
40,98,279.12,195.94,125.03,91.94,1,-1,-1,-1
40,93,345.73,193.72,127.24,87.14,1,-1,-1,-1
40,84,342.67,179.21,134.32,93.59,1,-1,-1,-1
40,53,245.99,218.67,78.45,83.37,1,-1,-1,-1
40,42,514.93,130.92,81.98,236.34,1,-1,-1,-1
40,35,614.55,149.14,91.58,214.65,1,-1,-1,-1
40,9,1050.66,145.18,138.25,223.92,1,-1,-1,-1
41,98,277.38,192.25,125.15,94.43,1,-1,-1,-1
41,93,341.65,194.56,129.45,85.77,1,-1,-1,-1
41,84,344.30,178.99,133.11,92.39,1,-1,-1,-1
41,53,246.69,218.28,78.64,83.46,1,-1,-1,-1
41,42,532.03,130.26,81.04,237.71,1,-1,-1,-1
41,35,625.78,149.96,90.59,216.03,1,-1,-1,-1
41,22,523.21,139.07,23.48,55.84,1,-1,-1,-1
41,9,1076.53,144.75,139.38,224.12,1,-1,-1,-1
42,103,491.23,142.95,16.69,40.44,1,-1,-1,-1
42,100,408.93,195.02,75.01,71.34,1,-1,-1,-1
42,98,277.77,192.43,123.93,94.72,1,-1,-1,-1
42,93,336.70,196.46,132.44,84.91,1,-1,-1,-1
42,84,343.87,180.20,132.46,90.80,1,-1,-1,-1
42,53,247.38,218.65,78.45,83.30,1,-1,-1,-1
42,42,551.35,131.27,85.42,238.03,1,-1,-1,-1
42,35,637.47,147.64,86.66,217.51,1,-1,-1,-1
42,22,522.87,140.34,24.58,60.57,1,-1,-1,-1
42,9,1098.12,144.04,134.75,224.03,1,-1,-1,-1
43,108,428.29,146.91,18.96,32.29,1,-1,-1,-1
43,100,409.80,193.41,74.84,71.59,1,-1,-1,-1
43,93,335.76,195.67,134.18,84.91,1,-1,-1,-1
43,71,278.67,197.86,130.92,97.19,1,-1,-1,-1
43,53,249.00,222.25,77.15,81.22,1,-1,-1,-1
43,42,557.07,132.09,88.96,237.86,1,-1,-1,-1
43,35,658.68,145.96,82.12,219.24,1,-1,-1,-1
43,22,524.15,140.95,24.54,62.94,1,-1,-1,-1
43,9,1123.21,144.40,121.31,223.80,1,-1,-1,-1
44,114,456.47,144.01,15.57,37.02,1,-1,-1,-1
44,113,1.25,96.08,267.48,269.19,1,-1,-1,-1
44,110,515.24,147.75,15.38,36.13,1,-1,-1,-1
44,100,412.40,193.14,73.56,71.78,1,-1,-1,-1
44,93,334.14,194.22,137.11,85.44,1,-1,-1,-1
44,71,274.57,197.82,132.87,97.09,1,-1,-1,-1
44,53,247.90,218.24,77.71,83.21,1,-1,-1,-1
44,42,569.42,132.03,89.67,237.80,1,-1,-1,-1
44,35,681.43,146.02,84.77,220.89,1,-1,-1,-1
44,22,524.58,140.12,24.47,65.58,1,-1,-1,-1
44,9,1140.32,165.16,108.21,213.90,1,-1,-1,-1
45,114,454.89,144.64,15.42,36.70,1,-1,-1,-1
45,110,516.90,147.02,15.80,37.01,1,-1,-1,-1
45,100,410.96,194.18,73.76,70.60,1,-1,-1,-1
45,93,295.05,195.21,133.03,87.84,1,-1,-1,-1
45,71,280.77,197.76,132.12,95.53,1,-1,-1,-1
45,53,246.11,218.74,77.91,83.26,1,-1,-1,-1
45,42,586.21,129.63,89.58,238.95,1,-1,-1,-1
45,35,696.20,146.97,90.46,221.24,1,-1,-1,-1
45,22,525.89,133.25,24.05,57.12,1,-1,-1,-1
46,116,473.27,142.60,15.44,39.60,1,-1,-1,-1
46,114,450.99,145.47,15.84,36.99,1,-1,-1,-1
46,100,404.80,191.92,76.43,70.41,1,-1,-1,-1
46,93,325.88,186.98,130.16,86.35,1,-1,-1,-1
46,84,354.95,193.08,124.64,85.16,1,-1,-1,-1
46,71,276.11,199.12,132.89,95.32,1,-1,-1,-1
46,53,246.17,217.18,78.27,83.66,1,-1,-1,-1
46,42,613.60,126.23,89.36,241.15,1,-1,-1,-1
46,35,705.79,146.72,97.94,222.03,1,-1,-1,-1
46,22,527.39,134.02,23.15,55.34,1,-1,-1,-1
47,122,602.05,148.71,21.31,60.49,1,-1,-1,-1
47,120,483.15,169.46,63.21,156.21,1,-1,-1,-1
47,119,552.47,145.65,20.31,66.99,1,-1,-1,-1
47,118,568.53,143.80,28.55,82.49,1,-1,-1,-1
47,114,448.89,146.99,15.59,35.98,1,-1,-1,-1
47,108,406.18,145.10,22.16,35.75,1,-1,-1,-1
47,100,408.17,194.08,76.12,71.14,1,-1,-1,-1
47,84,352.33,198.69,122.42,82.08,1,-1,-1,-1
47,71,279.53,198.74,132.39,94.61,1,-1,-1,-1
47,53,247.13,217.21,78.06,83.95,1,-1,-1,-1
47,42,630.07,124.88,90.09,242.44,1,-1,-1,-1
47,35,721.44,144.74,99.55,223.38,1,-1,-1,-1
47,22,526.69,139.64,23.62,59.21,1,-1,-1,-1
48,122,604.77,148.62,21.59,61.59,1,-1,-1,-1
48,120,454.11,161.49,72.31,171.42,1,-1,-1,-1
48,119,554.03,144.70,19.83,65.69,1,-1,-1,-1
48,118,571.91,143.84,28.52,83.38,1,-1,-1,-1
48,114,449.93,146.55,15.83,34.89,1,-1,-1,-1
48,113,-0.18,95.72,266.95,269.65,1,-1,-1,-1
48,108,399.98,145.65,21.27,34.25,1,-1,-1,-1
48,84,356.03,199.42,119.39,80.05,1,-1,-1,-1
48,71,273.94,198.24,133.68,95.57,1,-1,-1,-1
48,53,245.94,213.49,78.84,86.59,1,-1,-1,-1
48,42,642.52,126.52,94.00,242.30,1,-1,-1,-1
